from_city,to_city,airline,days_from_today,departure_hour,day_of_week,seats,stops,is_weekend,base_price,demand_index,price
BLR,HYD,Akasa,4,9,4,150,1,0,3521,1.417,5200
BLR,DEL,Akasa,33,12,6,150,1,1,4190,0.942,4145
DEL,MAA,Akasa,33,9,2,200,0,0,4031,1.054,4100
HYD,MAA,IndiGo,46,21,3,150,1,1,4842,0.74,3704
HYD,BLR,Vistara,56,12,5,180,0,1,7027,0.63,4551
CCU,HYD,IndiGo,30,21,6,200,1,1,7175,1.032,6728
MAA,CCU,AirIndia,21,9,2,180,0,1,5805,1.107,6235
HYD,BLR,IndiGo,46,18,0,150,1,0,3721,0.767,2832
CCU,BOM,IndiGo,19,6,4,180,1,1,4624,1.173,5605
BLR,MAA,Vistara,15,18,6,180,1,1,4260,1.204,5532
CCU,MAA,Akasa,39,18,1,180,0,0,7416,0.896,6330
MAA,CCU,Akasa,8,9,1,180,1,0,4845,1.33,7083
BLR,HYD,Akasa,38,21,3,200,0,1,4540,0.802,3533
CCU,MAA,Vistara,57,6,5,150,1,1,6733,0.6,4014
BLR,MAA,Vistara,52,6,1,150,0,1,4901,0.646,2694
CCU,DEL,Vistara,24,9,0,150,1,1,3524,1.129,3881
BOM,DEL,Akasa,10,18,1,180,0,0,7307,1.313,9869
DEL,BOM,Akasa,38,18,6,200,1,1,4728,0.908,3786
BLR,BOM,Akasa,60,21,0,200,0,1,7125,0.518,3961
CCU,MAA,IndiGo,38,6,5,200,1,0,3973,0.855,3292
BOM,MAA,Akasa,1,6,1,150,0,0,4558,1.5,7093
BOM,DEL,AirIndia,15,9,5,180,0,1,5710,1.139,6264
MAA,BLR,AirIndia,53,6,3,150,0,1,7457,0.542,4349
BLR,MAA,AirIndia,26,9,6,150,0,1,5851,1.06,6573
BOM,MAA,Akasa,36,6,1,200,1,1,6621,0.853,5829
BOM,CCU,IndiGo,59,21,5,180,1,0,4270,0.455,1960
BLR,HYD,IndiGo,3,9,4,200,1,0,4505,1.471,6170
MAA,BOM,Vistara,36,9,1,180,0,0,4716,0.93,4041
BLR,HYD,Akasa,44,9,4,150,1,0,4464,0.773,3380
MAA,DEL,AirIndia,45,12,6,200,1,0,5846,0.803,4906
CCU,HYD,IndiGo,54,6,0,150,1,0,5134,0.599,2923
HYD,DEL,Vistara,46,12,2,150,1,1,5037,0.715,3507
DEL,CCU,AirIndia,21,12,0,180,1,0,3600,1.207,4455
MAA,DEL,IndiGo,10,21,5,180,1,1,5484,1.31,7078
CCU,DEL,AirIndia,3,12,1,180,0,0,4410,1.453,6630
DEL,CCU,Vistara,41,9,0,150,0,1,4768,0.801,4171
CCU,BOM,IndiGo,20,9,0,180,1,0,6684,1.151,8227
MAA,HYD,Akasa,57,18,4,200,0,1,4032,0.569,2525
DEL,HYD,IndiGo,50,12,5,150,0,1,5839,0.667,4613
HYD,BOM,AirIndia,33,6,1,150,0,0,5234,0.911,5640
DEL,HYD,Akasa,16,6,3,180,0,1,5475,1.2,6524
BOM,CCU,Vistara,13,12,1,180,1,1,6027,1.296,6614
HYD,BOM,Akasa,45,12,3,180,0,1,4441,0.789,3406
MAA,DEL,Vistara,5,21,4,200,1,1,6714,1.462,10303
BOM,CCU,IndiGo,21,9,1,180,0,1,4244,1.16,4844
DEL,BLR,AirIndia,24,18,0,200,1,0,6833,1.077,7570
HYD,MAA,Akasa,20,6,2,200,1,0,7238,1.182,9606
HYD,CCU,Akasa,30,12,4,180,1,0,6618,1.049,6461
BLR,DEL,Vistara,20,9,5,200,0,1,5862,1.134,6954
HYD,CCU,Akasa,39,21,3,150,1,1,5855,0.849,5232
HYD,BLR,Akasa,28,9,5,150,0,1,7137,1.097,7513
BOM,HYD,Vistara,27,6,0,150,0,1,4143,1.022,4311
DEL,BOM,Vistara,7,21,4,180,0,0,6295,1.433,9991
MAA,BLR,Akasa,37,18,3,200,0,0,7357,0.928,6869
CCU,DEL,AirIndia,33,9,0,200,0,1,4909,0.914,4442
CCU,DEL,Akasa,53,18,1,180,0,0,4291,0.648,2668
HYD,MAA,Vistara,31,12,6,150,0,0,6994,0.966,7446
BOM,BLR,IndiGo,36,21,5,200,0,0,5116,0.864,4731
MAA,HYD,AirIndia,42,9,0,180,0,1,5744,0.866,5083
BLR,HYD,Akasa,56,18,2,150,0,1,6800,0.503,3754
BLR,BOM,Vistara,26,12,6,150,0,1,5066,1.006,5800
BLR,DEL,Vistara,9,9,3,180,0,1,6169,1.237,7366
HYD,MAA,Vistara,52,18,6,180,0,1,5884,0.569,3654
MAA,DEL,IndiGo,60,6,1,150,0,1,4311,0.504,2190
DEL,BOM,AirIndia,17,12,1,180,1,1,5128,1.216,6678
BLR,MAA,Vistara,6,6,3,180,1,0,5290,1.439,6608
HYD,BLR,Vistara,9,6,5,180,0,1,3566,1.315,4871
DEL,BLR,Vistara,39,6,0,150,0,0,7043,0.849,5726
DEL,BOM,AirIndia,47,9,6,150,1,1,4738,0.768,3756
DEL,HYD,IndiGo,39,18,6,180,0,0,3594,0.881,3245
CCU,DEL,AirIndia,38,6,4,180,0,0,7017,0.858,6383
MAA,BOM,Vistara,41,18,6,180,0,1,6772,0.76,5329
BOM,CCU,Akasa,6,9,2,150,0,1,6749,1.406,8617
BLR,DEL,IndiGo,40,6,0,200,0,0,5480,0.871,4885
MAA,BLR,Akasa,60,12,4,200,1,0,7250,0.472,3289
HYD,BOM,AirIndia,55,6,3,200,1,1,5482,0.607,3489
HYD,BLR,Vistara,47,9,5,200,0,0,3689,0.687,2685
BLR,MAA,Vistara,14,6,1,200,1,1,6305,1.237,8029
MAA,CCU,Akasa,4,12,5,180,0,1,7036,1.365,8486
HYD,BOM,Vistara,23,6,6,150,0,1,4467,1.134,5353
BLR,HYD,AirIndia,54,9,4,150,0,0,4584,0.603,2843
DEL,HYD,IndiGo,44,21,1,200,1,1,3547,0.784,2975
BLR,BOM,Vistara,17,18,2,180,0,0,6656,1.236,8744
DEL,CCU,AirIndia,22,12,4,150,0,1,4079,1.124,4213
HYD,CCU,Vistara,20,9,6,200,0,1,6372,1.092,6602
MAA,BLR,IndiGo,3,12,3,150,1,0,6415,1.43,9110
MAA,DEL,Akasa,34,9,2,200,1,0,6937,0.957,6678
BOM,MAA,Vistara,33,21,6,150,0,0,7245,0.98,7694
BLR,HYD,Vistara,17,18,5,150,1,1,4165,1.21,5667
DEL,BOM,IndiGo,20,9,3,180,1,0,7144,1.163,9573
BOM,DEL,AirIndia,21,6,5,150,0,1,6590,1.103,7635
DEL,BLR,IndiGo,36,12,3,200,1,1,4076,0.88,3940
MAA,DEL,Vistara,12,21,2,200,1,1,5157,1.368,6712
BLR,MAA,IndiGo,33,6,2,150,1,0,6994,0.975,7780
MAA,CCU,Akasa,45,21,0,150,0,1,5419,0.795,3958
CCU,MAA,AirIndia,11,6,2,200,0,0,7162,1.389,9186
CCU,BLR,Vistara,11,12,4,150,1,0,7436,1.32,10644
MAA,HYD,IndiGo,10,18,0,180,0,0,5399,1.398,8392
DEL,BOM,Vistara,28,9,4,200,1,1,4073,1.068,4172
CCU,DEL,Vistara,56,21,6,150,1,1,4890,0.484,2090
CCU,DEL,Akasa,24,21,0,150,1,1,4920,1.092,5857
BLR,DEL,IndiGo,52,12,5,180,0,1,4819,0.672,3266
BOM,DEL,Akasa,46,6,0,150,1,0,6401,0.739,4640
BOM,CCU,Akasa,41,12,6,200,0,0,4804,0.784,3791
CCU,BLR,AirIndia,2,9,6,200,0,0,6026,1.394,8937
BOM,CCU,Akasa,4,9,4,200,0,1,7455,1.424,11885
DEL,HYD,AirIndia,33,21,0,150,1,0,6271,0.902,5612
DEL,CCU,Vistara,8,18,0,180,0,0,7147,1.317,10619
HYD,BOM,Vistara,9,18,4,180,1,1,4960,1.294,6662
HYD,BOM,Vistara,20,18,1,180,1,0,6387,1.249,7560
CCU,MAA,IndiGo,34,6,6,150,1,0,4677,0.837,3670
BLR,CCU,Akasa,35,12,1,200,0,1,5626,0.894,5224
CCU,MAA,Vistara,53,9,2,150,1,1,7200,0.701,5207
CCU,BLR,AirIndia,39,12,6,200,1,1,4527,0.822,3620
BLR,DEL,AirIndia,4,18,6,150,1,0,4423,1.44,6161
CCU,HYD,Akasa,21,12,4,150,0,0,4654,1.114,4482
DEL,MAA,IndiGo,25,6,1,180,1,0,4870,1.068,5467
BLR,MAA,Akasa,15,21,6,200,0,1,6232,1.296,6954
CCU,MAA,IndiGo,35,9,3,200,1,1,6883,0.936,6382
MAA,HYD,AirIndia,49,21,5,150,0,1,5242,0.695,3462
HYD,CCU,IndiGo,1,9,4,200,0,1,7433,1.463,9678
MAA,DEL,AirIndia,41,6,4,150,0,0,6639,0.763,5001
HYD,CCU,AirIndia,2,12,5,200,0,1,5368,1.527,7633
BOM,DEL,IndiGo,39,6,2,180,1,1,6429,0.889,5596
BOM,DEL,IndiGo,26,9,1,150,0,0,4408,1.041,4080
MAA,BOM,AirIndia,47,18,5,180,1,1,4879,0.725,3234
DEL,BLR,IndiGo,45,18,4,200,1,0,3785,0.786,2738
BOM,BLR,Vistara,40,9,0,150,0,0,4221,0.885,3313
BLR,HYD,IndiGo,37,21,1,150,1,0,5880,0.86,4965
BOM,DEL,IndiGo,32,18,6,150,0,1,5282,0.957,4775
DEL,CCU,IndiGo,58,12,4,180,0,0,4092,0.486,2176
DEL,BOM,Vistara,33,6,3,150,1,0,4543,0.991,4628
HYD,CCU,IndiGo,7,18,4,150,1,0,4561,1.374,6133
MAA,CCU,IndiGo,8,12,6,180,1,0,4572,1.367,5919
BLR,DEL,IndiGo,40,12,5,180,1,0,4238,0.862,3043
CCU,BOM,Akasa,1,21,5,180,0,0,7071,1.429,11490
BLR,HYD,Akasa,31,18,3,180,1,0,7490,0.893,6312
BOM,HYD,Akasa,8,6,5,200,0,1,3785,1.427,5270
BLR,HYD,Vistara,16,18,6,150,1,1,6115,1.314,8010
BLR,HYD,Vistara,4,6,0,150,0,0,5774,1.499,8244
MAA,BLR,Vistara,23,21,0,150,0,0,7359,1.116,9306
HYD,BOM,Vistara,8,12,0,180,1,0,4200,1.426,5949
BOM,BLR,Akasa,21,18,3,200,1,1,4657,1.149,4430
MAA,CCU,Akasa,10,9,6,200,1,1,4239,1.319,5531
CCU,BOM,AirIndia,2,9,1,180,1,0,6602,1.376,8841
BOM,DEL,Akasa,37,18,0,150,1,0,3507,0.908,3372
HYD,BLR,Akasa,54,21,3,150,0,0,6767,0.615,4426
HYD,BLR,Vistara,43,18,1,200,1,0,4984,0.695,3827
DEL,HYD,Akasa,60,18,4,150,0,0,5614,0.442,2280
DEL,MAA,IndiGo,54,21,5,180,0,0,3799,0.531,1926
BOM,DEL,IndiGo,45,12,5,180,1,1,5180,0.736,4199
BOM,MAA,Akasa,40,21,6,200,1,0,4192,0.83,3424
MAA,BOM,Vistara,49,18,6,200,1,0,6263,0.729,4526
BLR,CCU,IndiGo,38,6,1,180,0,0,4554,0.944,4121
DEL,CCU,AirIndia,37,9,1,150,0,0,3520,0.92,3214
HYD,BOM,Vistara,38,9,2,200,0,0,6271,0.917,5957
HYD,MAA,Vistara,40,9,3,150,0,0,3665,0.809,3172
HYD,MAA,AirIndia,17,6,6,150,0,1,3710,1.228,5025
BLR,MAA,IndiGo,47,18,2,150,0,0,5350,0.685,3486
MAA,BLR,Akasa,38,9,4,180,0,0,4143,0.861,3559
HYD,DEL,IndiGo,53,6,0,150,0,0,3994,0.657,2915
BLR,HYD,AirIndia,53,6,0,180,0,1,6010,0.533,3115
MAA,BLR,AirIndia,43,9,6,180,0,0,5398,0.874,4480
CCU,MAA,Vistara,3,21,6,200,1,1,7073,1.409,8618
CCU,MAA,IndiGo,46,6,5,200,1,0,4803,0.752,3437
CCU,MAA,AirIndia,32,18,3,180,1,1,6761,0.875,5405
CCU,BLR,AirIndia,16,9,6,150,1,1,6511,1.242,7737
HYD,MAA,Vistara,15,12,4,200,0,1,6602,1.218,8195
DEL,HYD,Akasa,33,12,0,180,1,1,5050,0.858,4602
BOM,DEL,Akasa,44,12,1,180,0,1,5834,0.674,3946
BOM,MAA,Akasa,58,9,6,200,0,0,5320,0.566,3223
BLR,BOM,IndiGo,10,18,1,150,0,1,3739,1.345,5280
HYD,BOM,AirIndia,1,21,0,180,1,0,3544,1.493,5074
BOM,CCU,IndiGo,49,12,4,180,0,1,3863,0.579,2367
MAA,DEL,IndiGo,5,9,3,180,0,1,4504,1.448,6055
BOM,DEL,IndiGo,27,18,6,200,0,1,6751,1.067,7852
MAA,HYD,AirIndia,10,21,3,150,1,0,4347,1.347,6271
HYD,MAA,AirIndia,6,18,5,150,0,1,4511,1.452,5763
BOM,DEL,Akasa,12,21,1,180,0,1,5190,1.273,6791
BOM,DEL,IndiGo,31,18,3,150,0,1,4052,1.031,4717
HYD,DEL,Vistara,18,12,5,150,1,1,6625,1.269,8155
CCU,BLR,Akasa,3,12,2,180,1,1,7477,1.439,10548
MAA,BLR,AirIndia,32,6,4,150,1,0,3963,0.927,3737
HYD,CCU,Vistara,29,21,1,150,1,0,5616,0.996,6467
MAA,DEL,IndiGo,55,6,4,180,1,0,5715,0.628,4076
HYD,MAA,AirIndia,24,12,4,180,1,1,4867,1.1,5115
MAA,HYD,Akasa,43,18,2,200,1,0,4434,0.799,3982
HYD,MAA,Akasa,52,12,2,200,0,1,4025,0.598,2192
CCU,HYD,Akasa,13,12,6,180,0,1,7006,1.305,10533
DEL,HYD,Akasa,15,9,6,200,0,1,6212,1.245,7830
BLR,HYD,Vistara,53,12,5,200,0,1,6695,0.664,4745
MAA,DEL,AirIndia,28,21,4,150,1,0,4728,0.912,4150
HYD,BOM,IndiGo,33,21,4,200,1,1,7036,1.008,7981
BOM,HYD,IndiGo,13,6,5,200,1,1,3669,1.28,4945
DEL,HYD,IndiGo,28,18,1,200,1,0,6428,1.027,6349
MAA,CCU,Vistara,18,12,1,180,0,0,6349,1.207,7695
BOM,MAA,Vistara,25,12,0,200,0,1,4535,1.079,5438
BLR,BOM,Vistara,45,18,1,200,0,0,5657,0.714,4129
DEL,HYD,Vistara,7,18,1,150,1,0,3794,1.378,5037
HYD,CCU,Akasa,60,21,3,150,1,0,6750,0.509,3420
BLR,CCU,Vistara,36,21,3,180,0,0,5167,0.842,4374
MAA,BOM,Vistara,26,6,5,200,0,0,3909,0.988,3573
DEL,BOM,IndiGo,28,6,1,180,0,1,6072,1.136,6655
MAA,BOM,Vistara,14,18,5,200,1,1,7177,1.346,8973
CCU,DEL,IndiGo,34,9,6,150,1,1,3529,0.935,3735
CCU,DEL,Vistara,1,9,5,150,0,1,5963,1.562,10166
BOM,CCU,AirIndia,27,9,6,180,1,1,3637,0.961,3792
BOM,MAA,Vistara,58,21,1,200,0,0,3548,0.444,1409
BOM,MAA,Vistara,53,9,6,180,1,0,6760,0.63,3971
MAA,BLR,Vistara,45,18,1,150,0,1,4523,0.769,3118
DEL,BLR,IndiGo,12,6,3,150,0,0,5797,1.318,7569
BOM,BLR,Akasa,14,6,4,180,0,0,6056,1.238,7199
BOM,HYD,Akasa,8,18,2,200,1,1,6482,1.381,9520
BOM,MAA,Akasa,54,18,3,200,1,1,5902,0.689,4411
HYD,DEL,AirIndia,7,12,6,150,0,1,7376,1.358,9560
BOM,BLR,IndiGo,37,12,4,150,1,1,7295,0.852,7061
BLR,BOM,Akasa,3,21,1,200,0,1,3849,1.479,6232
MAA,BLR,IndiGo,36,9,4,150,0,0,5021,1.002,4648
HYD,MAA,Akasa,12,6,3,200,0,1,6664,1.336,8582
CCU,BOM,IndiGo,2,6,2,150,1,0,3895,1.416,4941
CCU,DEL,Akasa,51,9,2,150,1,0,6279,0.69,4532
BOM,BLR,AirIndia,33,12,3,180,1,1,7391,0.962,7264
BLR,DEL,IndiGo,27,21,2,200,0,1,5232,1.062,5207
HYD,CCU,IndiGo,60,9,2,180,0,0,7489,0.551,4081
BLR,MAA,Vistara,32,12,6,180,1,1,5772,0.914,5447
DEL,HYD,Akasa,18,12,5,150,1,1,4372,1.237,5263
BLR,CCU,Vistara,8,21,6,200,1,0,6192,1.401,8587
HYD,DEL,Akasa,12,21,4,150,1,0,6833,1.202,7949
HYD,CCU,AirIndia,15,9,1,150,1,0,6845,1.17,8120
BLR,HYD,Vistara,40,18,4,180,1,1,5700,0.813,4245
HYD,BLR,IndiGo,4,12,1,150,1,1,5642,1.376,8011
BLR,CCU,Vistara,21,9,1,150,0,0,5081,1.137,5315
DEL,HYD,Vistara,10,6,3,150,1,1,6384,1.294,9625
MAA,DEL,IndiGo,27,12,3,150,0,1,4845,1.007,4758
BOM,BLR,Akasa,39,6,2,180,0,1,3794,0.78,2807
CCU,BLR,IndiGo,50,9,2,150,1,1,7243,0.655,4544
HYD,DEL,Akasa,9,18,2,150,0,0,6974,1.414,9789
BOM,CCU,AirIndia,59,12,0,150,0,0,4455,0.471,2183
CCU,DEL,IndiGo,39,6,2,150,1,0,4638,0.899,4116
MAA,BLR,AirIndia,38,6,1,200,0,1,6827,0.923,6817
HYD,MAA,Akasa,47,21,1,180,0,0,5943,0.744,4302
BOM,HYD,Vistara,21,9,2,180,0,0,6808,1.14,8085
MAA,HYD,Akasa,25,12,4,180,0,1,4151,1.082,4468
MAA,HYD,IndiGo,36,21,4,200,0,0,3728,0.868,3121
BLR,DEL,AirIndia,8,9,4,180,0,1,4914,1.325,7078
MAA,BLR,Vistara,31,12,3,180,0,0,7380,1.013,6676
MAA,BLR,AirIndia,52,9,0,180,0,0,6250,0.562,3507
BLR,MAA,IndiGo,15,12,0,200,1,0,4270,1.184,5231
MAA,BLR,Vistara,13,18,6,180,0,1,5911,1.256,7633
HYD,BLR,AirIndia,20,6,4,150,1,1,5672,1.171,6783
DEL,CCU,Akasa,34,12,5,180,0,1,6556,0.889,5408
DEL,CCU,Akasa,19,18,1,180,1,1,4928,1.163,5624
HYD,BLR,IndiGo,59,18,6,200,0,1,6211,0.504,3494
BOM,BLR,Vistara,28,9,0,200,1,1,6425,1.065,7159
BOM,MAA,Vistara,60,12,2,150,0,1,5484,0.566,3035
CCU,BLR,IndiGo,3,12,3,180,0,0,4823,1.385,7259
MAA,DEL,Vistara,37,9,3,180,0,0,5736,0.964,5486
MAA,DEL,AirIndia,51,18,2,150,0,1,4722,0.617,2665
BLR,HYD,Akasa,11,6,4,180,0,0,5811,1.363,6682
CCU,MAA,AirIndia,44,12,4,150,0,0,3857,0.856,3615
HYD,BLR,Akasa,5,21,6,180,0,1,5793,1.413,7330
DEL,BOM,Akasa,26,21,3,150,1,1,7337,1.033,7319
BLR,HYD,IndiGo,25,6,4,200,0,0,4546,1.134,5329
MAA,HYD,IndiGo,15,9,0,180,0,0,6110,1.294,7827
BOM,DEL,IndiGo,47,6,0,180,1,1,4609,0.749,3520
BLR,MAA,Vistara,25,12,1,150,1,1,3553,1.054,3909
DEL,MAA,IndiGo,16,18,6,150,0,1,3972,1.23,4920
BOM,HYD,Vistara,36,9,3,200,1,1,6161,0.952,5585
MAA,DEL,AirIndia,18,9,6,180,1,0,4690,1.173,5907
MAA,BOM,IndiGo,55,6,6,180,1,0,5198,0.587,3331
DEL,BOM,Akasa,58,18,4,200,1,0,7313,0.45,3187
MAA,BOM,Vistara,60,21,4,180,1,1,7175,0.472,2868
CCU,HYD,IndiGo,58,21,5,200,1,1,3569,0.44,1408
BLR,CCU,Akasa,2,6,4,200,0,1,4731,1.469,7096
BLR,DEL,Akasa,23,9,6,150,1,1,3830,1.162,4271
HYD,CCU,Vistara,48,18,3,200,1,1,6082,0.733,4595
MAA,HYD,Vistara,1,21,3,150,1,1,3549,1.409,4901
DEL,HYD,AirIndia,53,18,3,200,1,1,5763,0.669,3872
BOM,MAA,IndiGo,9,9,1,200,0,1,4173,1.343,5538
BOM,DEL,Vistara,31,9,2,200,0,1,5908,0.944,5750
CCU,HYD,IndiGo,1,12,0,200,0,1,7052,1.482,9963
DEL,HYD,Vistara,7,21,2,180,0,0,7368,1.447,10480
DEL,HYD,IndiGo,59,21,2,200,0,1,3512,0.493,1685
MAA,HYD,Akasa,48,9,5,150,0,1,7410,0.714,5176
BOM,HYD,IndiGo,52,21,5,200,0,0,6770,0.63,4253
DEL,MAA,Akasa,9,9,0,200,1,0,6360,1.31,8183
BLR,BOM,Akasa,9,6,5,180,0,0,6115,1.358,8533
MAA,HYD,Vistara,56,18,2,200,0,1,6071,0.58,3637
MAA,BLR,Akasa,52,6,0,180,0,1,7093,0.646,4523
MAA,BLR,IndiGo,60,18,3,200,1,0,3898,0.52,1994
DEL,HYD,IndiGo,25,6,4,200,0,0,7451,1.053,8155
BOM,MAA,AirIndia,54,12,4,180,1,1,6653,0.632,4640
MAA,BOM,Vistara,60,6,6,200,1,0,3739,0.457,1565
BLR,DEL,Akasa,20,6,3,150,1,1,4150,1.116,4210
CCU,BOM,IndiGo,37,18,1,200,0,1,4499,0.918,3986
CCU,BOM,Vistara,39,18,2,180,0,0,6514,0.824,5238
BLR,MAA,AirIndia,43,21,3,150,0,0,6712,0.814,4973
HYD,BLR,AirIndia,8,21,1,180,1,0,4014,1.342,5499
CCU,BOM,Vistara,33,18,0,180,0,1,6063,0.999,6619
BOM,CCU,Vistara,9,18,4,150,1,1,5929,1.299,8791
BLR,MAA,Akasa,3,21,3,200,0,1,6113,1.407,8927
MAA,DEL,IndiGo,51,6,2,200,0,1,6197,0.572,3571
HYD,BOM,IndiGo,48,12,4,150,1,0,4632,0.747,3308
BLR,BOM,Vistara,49,9,3,200,0,0,5568,0.709,3897
CCU,HYD,Vistara,40,21,2,200,1,0,5756,0.8,4818
BLR,BOM,AirIndia,37,21,6,180,1,0,5128,0.976,5513
BOM,BLR,IndiGo,60,21,2,180,0,1,4823,0.448,1978
HYD,CCU,AirIndia,42,18,5,180,0,0,7438,0.684,4695
CCU,DEL,Akasa,20,18,5,200,1,1,5980,1.188,7420
HYD,MAA,IndiGo,12,6,5,200,1,1,5352,1.261,6189
DEL,BLR,IndiGo,42,18,5,200,0,0,3784,0.775,2867
HYD,MAA,IndiGo,26,12,1,180,0,1,3961,1.111,3806
BLR,MAA,Akasa,3,9,6,150,0,1,7082,1.408,9567
BOM,CCU,AirIndia,43,18,4,150,1,1,6120,0.784,4870
DEL,BLR,AirIndia,24,12,2,150,1,0,5305,1.085,5894
HYD,BLR,Vistara,51,21,5,200,0,1,5736,0.639,3744
DEL,BOM,AirIndia,3,18,2,200,1,0,5989,1.442,7671
BOM,HYD,IndiGo,36,6,2,200,0,0,5980,1.027,6094
DEL,BLR,AirIndia,18,6,1,200,1,0,6608,1.199,8805
HYD,CCU,Akasa,19,12,4,180,1,1,4284,1.197,5046
MAA,BLR,Akasa,14,9,6,180,1,1,6185,1.266,8237
DEL,CCU,Akasa,22,18,0,200,1,1,5986,1.133,7349
MAA,BOM,Vistara,39,18,3,180,0,0,5414,0.81,3686
HYD,DEL,AirIndia,50,6,6,180,1,0,3567,0.694,2600
MAA,HYD,AirIndia,21,9,1,150,0,0,5217,1.191,5961
BOM,HYD,Akasa,24,21,3,150,0,1,6339,1.088,6894
MAA,CCU,Vistara,45,12,5,180,0,0,7491,0.692,4948
BOM,HYD,AirIndia,44,9,0,200,1,0,6881,0.81,5530
BLR,MAA,Akasa,49,6,1,150,0,1,4030,0.665,2854
HYD,CCU,Akasa,36,12,0,200,0,0,7121,0.96,6945
CCU,MAA,Akasa,8,12,4,180,0,1,3996,1.333,5463
BOM,HYD,Vistara,6,21,5,200,1,0,6977,1.469,10029
CCU,MAA,AirIndia,21,12,2,200,1,0,4914,1.203,5775
BLR,MAA,Vistara,15,12,4,200,0,0,3976,1.229,5248
BOM,HYD,IndiGo,57,6,1,150,0,1,4306,0.498,2230
DEL,MAA,Vistara,29,12,0,180,0,1,3587,1.063,3902
MAA,HYD,Vistara,32,21,2,180,0,1,3971,0.932,3866
DEL,BOM,Akasa,32,12,4,180,0,1,3979,0.86,3334
CCU,DEL,Akasa,35,21,0,200,0,0,5684,0.913,5735
DEL,CCU,Akasa,22,21,4,150,1,0,5381,1.124,6273
MAA,BLR,Akasa,25,21,2,180,0,0,4766,1.137,5515
BLR,HYD,Akasa,20,12,0,180,0,1,3622,1.145,3704
DEL,BLR,IndiGo,33,18,2,200,0,1,6070,0.884,4870
DEL,CCU,IndiGo,16,12,6,200,0,1,6864,1.179,8273
HYD,MAA,Akasa,20,6,0,200,1,1,7473,1.223,9002
BOM,DEL,Akasa,1,12,6,200,0,1,4239,1.503,5539
BOM,BLR,AirIndia,51,21,4,180,1,1,6811,0.626,4442
CCU,DEL,AirIndia,54,12,4,150,0,1,4064,0.578,2493
HYD,MAA,Akasa,34,9,3,200,0,0,3706,0.86,3397
DEL,HYD,Vistara,41,9,5,150,1,1,3859,0.832,2871
DEL,BOM,AirIndia,51,18,4,180,1,1,5818,0.615,3557
BOM,CCU,IndiGo,11,18,0,200,1,0,4097,1.28,4173
CCU,BOM,AirIndia,46,12,2,180,0,0,4059,0.568,2206
BLR,MAA,AirIndia,23,21,5,200,0,1,4365,1.205,4919
MAA,DEL,AirIndia,13,18,3,200,1,0,5114,1.319,6743
HYD,MAA,Akasa,51,18,5,200,0,1,5373,0.669,3675
MAA,CCU,Vistara,44,6,2,180,1,0,5337,0.824,4772
BOM,HYD,IndiGo,2,21,2,180,0,1,7396,1.461,11943
DEL,HYD,Vistara,14,12,5,200,0,0,6403,1.249,7711
DEL,CCU,Vistara,53,9,0,200,0,1,5829,0.64,3714
HYD,BOM,Vistara,6,21,4,150,1,0,4328,1.373,5629
DEL,BOM,AirIndia,45,12,6,180,1,0,5549,0.826,4732
MAA,HYD,AirIndia,51,12,1,200,0,1,6937,0.699,5504
DEL,BLR,Vistara,37,21,4,200,0,1,4250,0.935,4028
BLR,CCU,AirIndia,2,18,4,150,0,0,6732,1.482,9992
CCU,BOM,Akasa,33,21,5,180,1,0,3950,0.869,3086
BOM,HYD,Akasa,2,21,6,150,1,0,5965,1.466,9612
CCU,DEL,Vistara,54,9,4,150,1,0,6957,0.664,4544
DEL,CCU,IndiGo,25,18,4,150,1,1,4438,1.067,4523
HYD,BOM,Vistara,19,18,4,150,0,0,5445,1.222,6980
BLR,HYD,Akasa,43,9,6,200,0,1,3679,0.781,2990
CCU,MAA,Akasa,40,9,0,180,1,0,4621,0.847,3864
DEL,BLR,Vistara,28,18,3,180,1,1,6210,1.1,6747
MAA,HYD,AirIndia,54,18,3,180,1,0,6079,0.624,3618
MAA,BOM,Vistara,3,18,4,200,1,1,6474,1.466,9814
CCU,BOM,AirIndia,48,18,1,200,1,1,5478,0.687,4064
CCU,BLR,Akasa,36,9,6,150,0,0,4683,0.953,4934
CCU,BLR,AirIndia,26,6,5,200,1,0,6092,1.066,7442
MAA,BOM,IndiGo,57,9,1,200,1,0,6226,0.584,3659
BLR,BOM,AirIndia,36,6,0,200,0,0,7315,0.939,6552
MAA,BOM,Akasa,35,6,4,150,0,1,4510,0.842,3401
HYD,BLR,AirIndia,31,12,0,180,1,0,7015,1.064,7410
BLR,HYD,Akasa,48,21,1,150,1,0,4880,0.745,3909
BOM,DEL,AirIndia,1,21,6,200,0,1,7206,1.501,10695
BOM,DEL,Vistara,50,6,4,200,0,1,4414,0.686,3191
BLR,BOM,Akasa,3,12,0,150,1,1,5410,1.439,7423
BOM,MAA,AirIndia,20,12,0,200,0,0,6194,1.227,8584
BLR,DEL,Vistara,13,18,3,200,0,1,7107,1.277,9070
CCU,MAA,Vistara,35,6,0,200,1,0,6852,0.832,5468
HYD,MAA,AirIndia,9,9,1,180,1,0,5256,1.291,6681
BLR,DEL,IndiGo,16,9,0,200,0,1,5337,1.202,6158
MAA,CCU,Akasa,27,6,6,150,0,1,7067,0.962,7851
BLR,CCU,AirIndia,47,18,1,150,1,1,5550,0.651,3491
