route,depart_date,days_to_depart,base_price,historical_mean,weekday,month,demand_index,price
GOA-DEL,2025-02-05 00:00:00.000000,0,52.0,53.0136,2,2,0.986,52.63
DEL-DXB,2025-02-05 00:00:00.000000,0,230.0,225.4002,2,2,0.982,207.84
DEL-HYD,2025-03-12 00:00:00.000000,0,40.0,39.480199999999996,2,3,0.928,34.23
DEL-LHR,2025-01-25 00:00:00.000000,0,780.0,788.0947,5,1,0.942,792.37
MAA-SIN,2025-03-28 00:00:00.000000,0,430.0,436.09839999999997,4,3,1.015,450.45
DEL-LHR,2025-01-24 00:00:00.000000,0,780.0,788.0947,4,1,1.132,1015.54
MAA-SIN,2025-04-01 00:00:00.000000,0,430.0,436.09839999999997,1,4,1.005,419.6
BOM-LHR,2025-02-12 00:00:00.000000,0,800.0,785.5385000000001,2,2,1.056,830.73
DEL-BKK,2025-02-22 00:00:00.000000,0,260.0,261.9907,5,2,1.0,281.45
BOM-LHR,2025-04-04 00:00:00.000000,0,800.0,785.5385000000001,4,4,1.012,865.24
DEL-CDG,2025-02-19 00:00:00.000000,0,820.0,818.7947,2,2,1.0,774.72
DEL-BKK,2025-02-06 00:00:00.000000,0,260.0,261.9907,3,2,1.034,287.29
HYD-DEL,2025-03-27 00:00:00.000000,0,40.0,39.5932,3,3,0.943,37.75
DEL-BLR,2025-03-21 00:00:00.000000,0,42.0,42.595699999999994,4,3,0.946,40.99
DEL-SIN,2025-03-14 00:00:00.000000,0,420.0,419.1203,4,3,0.86,358.87
HYD-DEL,2025-01-15 00:00:00.000000,0,40.0,39.5932,2,1,0.919,37.55
DEL-BKK,2025-03-27 00:00:00.000000,0,260.0,261.9907,3,3,1.056,296.54
DEL-GOA,2025-03-13 00:00:00.000000,0,52.0,51.351800000000004,3,3,0.93,42.08
DEL-LHR,2025-02-01 00:00:00.000000,0,780.0,788.0947,5,2,1.084,934.62
DEL-BLR,2025-02-27 00:00:00.000000,0,42.0,42.595699999999994,3,2,1.038,42.73
BLR-DEL,2025-02-03 00:00:00.000000,0,42.0,41.672,0,2,0.8,32.68
DEL-SIN,2025-02-10 00:00:00.000000,0,420.0,419.1203,0,2,0.913,361.77
DEL-HYD,2025-02-03 00:00:00.000000,0,40.0,39.480199999999996,0,2,1.056,39.39
BOM-LHR,2025-03-26 00:00:00.000000,0,800.0,785.5385000000001,2,3,1.034,851.43
HYD-DEL,2025-01-24 00:00:00.000000,0,40.0,39.5932,4,1,1.097,48.02
DEL-BKK,2025-01-15 00:00:00.000000,0,260.0,261.9907,2,1,1.159,306.43
MAA-DEL,2025-01-05 00:00:00.000000,0,48.0,47.193599999999996,6,1,1.032,50.65
DEL-CDG,2025-03-16 00:00:00.000000,0,820.0,818.7947,6,3,1.0,846.47
BOM-DEL,2025-02-17 00:00:00.000000,0,45.0,45.7391,0,2,0.86,40.22
BOM-DEL,2025-03-28 00:00:00.000000,0,45.0,45.7391,4,3,0.997,50.26
DEL-DXB,2025-01-25 00:00:00.000000,0,230.0,225.4002,5,1,1.083,249.09
HYD-DEL,2025-04-05 00:00:00.000000,0,40.0,39.5932,5,4,0.989,44.29
HYD-DEL,2025-01-29 00:00:00.000000,0,40.0,39.5932,2,1,0.963,38.68
DEL-JFK,2025-04-03 00:00:00.000000,0,1500.0,1489.8420999999998,3,4,0.951,1551.08
DEL-MAA,2025-03-17 00:00:00.000000,0,48.0,47.3156,0,3,1.067,66.95
MAA-SIN,2025-03-12 00:00:00.000000,0,430.0,436.09839999999997,2,3,1.034,460.19
MAA-SIN,2025-02-17 00:00:00.000000,0,430.0,436.09839999999997,0,2,1.166,495.46
DEL-LHR,2025-03-23 00:00:00.000000,0,780.0,788.0947,6,3,0.867,672.17
DEL-GOA,2025-02-22 00:00:00.000000,0,52.0,51.351800000000004,5,2,0.971,49.19
BLR-DEL,2025-03-14 00:00:00.000000,0,42.0,41.672,4,3,0.947,45.78
DEL-SIN,2025-02-19 00:00:00.000000,0,420.0,419.1203,2,2,0.911,350.84
DEL-BLR,2025-02-08 00:00:00.000000,0,42.0,42.595699999999994,5,2,1.007,42.66
GOA-DEL,2025-01-14 00:00:00.000000,0,52.0,53.0136,1,1,0.989,52.27
DEL-BLR,2025-04-01 00:00:00.000000,0,42.0,42.595699999999994,1,4,1.022,42.16
DEL-SFO,2025-02-06 00:00:00.000000,0,1550.0,1530.2679999999998,3,2,1.054,1686.14
DEL-BKK,2025-01-06 00:00:00.000000,0,260.0,261.9907,0,1,1.07,292.94
HYD-DEL,2025-03-17 00:00:00.000000,0,40.0,39.5932,0,3,0.88,45.98
BOM-DXB,2025-02-21 00:00:00.000000,0,235.0,239.347,4,2,0.935,244.19
DEL-JFK,2025-03-31 00:00:00.000000,0,1500.0,1489.8420999999998,0,3,0.922,1516.24
DEL-DXB,2025-04-04 00:00:00.000000,0,230.0,225.4002,4,4,0.945,236.44
DEL-SIN,2025-02-25 00:00:00.000000,0,420.0,419.1203,1,2,1.1,418.6
DEL-CDG,2025-03-23 00:00:00.000000,0,820.0,818.7947,6,3,0.921,745.8
DEL-SFO,2025-02-28 00:00:00.000000,0,1550.0,1530.2679999999998,4,2,1.006,1638.34
DEL-MAA,2025-04-10 00:00:00.000000,0,48.0,47.3156,3,4,1.042,51.58
BOM-DEL,2025-02-08 00:00:00.000000,0,45.0,45.7391,5,2,0.971,50.66
DEL-SIN,2025-03-30 00:00:00.000000,0,420.0,419.1203,6,3,1.09,451.98
DEL-BLR,2025-01-29 00:00:00.000000,0,42.0,42.595699999999994,2,1,1.027,45.08
DEL-BKK,2025-01-18 00:00:00.000000,0,260.0,261.9907,5,1,1.002,271.9
BOM-DXB,2025-04-10 00:00:00.000000,0,235.0,239.347,3,4,0.912,218.83
DEL-JFK,2025-01-21 00:00:00.000000,0,1500.0,1489.8420999999998,1,1,0.954,1519.38
DEL-HYD,2025-02-15 00:00:00.000000,0,40.0,39.480199999999996,5,2,0.984,42.01
BLR-DEL,2025-03-11 00:00:00.000000,0,42.0,41.672,1,3,0.965,42.55
MAA-SIN,2025-01-05 00:00:00.000000,0,430.0,436.09839999999997,6,1,1.033,484.97
DEL-SIN,2025-04-08 00:00:00.000000,0,420.0,419.1203,1,4,1.024,401.77
DEL-BKK,2025-02-23 00:00:00.000000,0,260.0,261.9907,6,2,1.081,313.43
BOM-LHR,2025-01-14 00:00:00.000000,0,800.0,785.5385000000001,1,1,0.828,675.51
DEL-HYD,2025-01-13 00:00:00.000000,0,40.0,39.480199999999996,0,1,1.023,39.27
DEL-MAA,2025-04-02 00:00:00.000000,0,48.0,47.3156,2,4,1.056,53.41
DEL-HYD,2025-02-23 00:00:00.000000,0,40.0,39.480199999999996,6,2,0.947,38.79
DEL-DXB,2025-04-08 00:00:00.000000,0,230.0,225.4002,1,4,0.967,228.68
DEL-DXB,2025-02-02 00:00:00.000000,0,230.0,225.4002,6,2,0.956,220.21
MAA-DEL,2025-03-29 00:00:00.000000,0,48.0,47.193599999999996,5,3,1.01,50.35
GOA-DEL,2025-02-20 00:00:00.000000,0,52.0,53.0136,3,2,1.083,57.51
DEL-GOA,2025-02-27 00:00:00.000000,0,52.0,51.351800000000004,3,2,0.916,44.49
DEL-BOM,2025-02-04 00:00:00.000000,0,45.0,44.7438,1,2,1.246,58.63
GOA-DEL,2025-02-02 00:00:00.000000,0,52.0,53.0136,6,2,1.082,63.07
DEL-SFO,2025-03-30 00:00:00.000000,0,1550.0,1530.2679999999998,6,3,1.128,1801.98
BOM-LHR,2025-02-02 00:00:00.000000,0,800.0,785.5385000000001,6,2,1.016,788.34
DEL-SIN,2025-02-26 00:00:00.000000,0,420.0,419.1203,2,2,1.097,425.5
MAA-SIN,2025-03-11 00:00:00.000000,0,430.0,436.09839999999997,1,3,1.012,415.79
MAA-SIN,2025-01-25 00:00:00.000000,0,430.0,436.09839999999997,5,1,0.879,418.58
BOM-LHR,2025-01-28 00:00:00.000000,0,800.0,785.5385000000001,1,1,0.905,725.77
DEL-HYD,2025-02-04 00:00:00.000000,0,40.0,39.480199999999996,1,2,1.094,41.66
DEL-BKK,2025-01-10 00:00:00.000000,0,260.0,261.9907,4,1,0.937,255.8
DEL-DXB,2025-03-07 00:00:00.000000,0,230.0,225.4002,4,3,1.003,242.28
BLR-DEL,2025-01-09 00:00:00.000000,0,42.0,41.672,3,1,1.076,45.37
DEL-LHR,2025-02-12 00:00:00.000000,0,780.0,788.0947,2,2,1.068,814.55
MAA-DEL,2025-03-10 00:00:00.000000,0,48.0,47.193599999999996,0,3,0.907,39.22
DEL-SIN,2025-03-09 00:00:00.000000,0,420.0,419.1203,6,3,0.894,376.03
DEL-SIN,2025-03-16 00:00:00.000000,0,420.0,419.1203,6,3,1.007,426.82
HYD-DEL,2025-04-01 00:00:00.000000,0,40.0,39.5932,1,4,1.129,48.56
DEL-HYD,2025-02-17 00:00:00.000000,0,40.0,39.480199999999996,0,2,1.157,44.85
DEL-DXB,2025-02-18 00:00:00.000000,0,230.0,225.4002,1,2,0.818,174.13
BOM-DXB,2025-02-22 00:00:00.000000,0,235.0,239.347,5,2,1.075,283.42
DEL-CDG,2025-03-19 00:00:00.000000,0,820.0,818.7947,2,3,0.892,677.89
MAA-SIN,2025-02-16 00:00:00.000000,0,430.0,436.09839999999997,6,2,0.868,395.3
HYD-DEL,2025-03-26 00:00:00.000000,0,40.0,39.5932,2,3,1.152,48.23
BOM-LHR,2025-03-14 00:00:00.000000,0,800.0,785.5385000000001,4,3,1.088,938.94
HYD-DEL,2025-02-20 00:00:00.000000,0,40.0,39.5932,3,2,0.849,34.3
GOA-DEL,2025-02-04 00:00:00.000000,0,52.0,53.0136,1,2,0.935,50.56
GOA-DEL,2025-01-18 00:00:00.000000,0,52.0,53.0136,5,1,0.904,53.11
DEL-MAA,2025-02-24 00:00:00.000000,0,48.0,47.3156,0,2,0.864,41.26
DEL-BOM,2025-03-06 00:00:00.000000,0,45.0,44.7438,3,3,0.988,45.88
DEL-BLR,2025-03-17 00:00:00.000000,0,42.0,42.595699999999994,0,3,1.021,52.41
BOM-LHR,2025-02-27 00:00:00.000000,0,800.0,785.5385000000001,3,2,0.856,718.38
DEL-MAA,2025-02-14 00:00:00.000000,0,48.0,47.3156,4,2,1.043,69.73
BOM-DEL,2025-04-06 00:00:00.000000,0,45.0,45.7391,6,4,1.083,51.19
BLR-DEL,2025-03-18 00:00:00.000000,0,42.0,41.672,1,3,1.042,47.77
DEL-DXB,2025-02-12 00:00:00.000000,0,230.0,225.4002,2,2,1.035,227.58
DEL-CDG,2025-02-05 00:00:00.000000,0,820.0,818.7947,2,2,0.984,826.94
MAA-SIN,2025-01-02 00:00:00.000000,0,430.0,436.09839999999997,3,1,1.094,492.41
BOM-DXB,2025-03-22 00:00:00.000000,0,235.0,239.347,5,3,1.147,300.56
MAA-DEL,2025-04-06 00:00:00.000000,0,48.0,47.193599999999996,6,4,0.933,49.22
DEL-BLR,2025-03-03 00:00:00.000000,0,42.0,42.595699999999994,0,3,0.938,39.72
DEL-BKK,2025-04-07 00:00:00.000000,0,260.0,261.9907,0,4,0.932,250.1
HYD-DEL,2025-03-14 00:00:00.000000,0,40.0,39.5932,4,3,0.992,43.49
MAA-SIN,2025-03-31 00:00:00.000000,0,430.0,436.09839999999997,0,3,1.036,414.49
DEL-JFK,2025-03-20 00:00:00.000000,0,1500.0,1489.8420999999998,3,3,0.931,1546.23
DEL-BOM,2025-03-20 00:00:00.000000,0,45.0,44.7438,3,3,0.85,39.81
DEL-BLR,2025-02-06 00:00:00.000000,0,42.0,42.595699999999994,3,2,0.8,34.94
DEL-SFO,2025-03-17 00:00:00.000000,0,1550.0,1530.2679999999998,0,3,1.001,1890.74
DEL-GOA,2025-03-04 00:00:00.000000,0,52.0,51.351800000000004,1,3,0.998,48.55
DEL-SFO,2025-02-23 00:00:00.000000,0,1550.0,1530.2679999999998,6,2,0.865,1344.77
MAA-SIN,2025-02-14 00:00:00.000000,0,430.0,436.09839999999997,4,2,0.912,507.14
DEL-HYD,2025-03-19 00:00:00.000000,0,40.0,39.480199999999996,2,3,0.987,36.48
DEL-LHR,2025-03-13 00:00:00.000000,0,780.0,788.0947,3,3,0.853,653.53
GOA-DEL,2025-02-08 00:00:00.000000,0,52.0,53.0136,5,2,0.909,51.66
BLR-DEL,2025-04-02 00:00:00.000000,0,42.0,41.672,2,4,0.928,41.77
DEL-HYD,2025-01-20 00:00:00.000000,0,40.0,39.480199999999996,0,1,0.975,37.92
DEL-MAA,2025-02-26 00:00:00.000000,0,48.0,47.3156,2,2,1.052,52.48
DEL-GOA,2025-03-17 00:00:00.000000,0,52.0,51.351800000000004,0,3,1.173,75.47
GOA-DEL,2025-03-02 00:00:00.000000,0,52.0,53.0136,6,3,0.922,50.31
DEL-JFK,2025-01-08 00:00:00.000000,0,1500.0,1489.8420999999998,2,1,1.082,1722.87
BOM-LHR,2025-01-03 00:00:00.000000,0,800.0,785.5385000000001,4,1,0.981,826.08
GOA-DEL,2025-01-29 00:00:00.000000,0,52.0,53.0136,2,1,0.956,55.93
DEL-MAA,2025-01-13 00:00:00.000000,0,48.0,47.3156,0,1,0.949,43.31
DEL-DXB,2025-04-09 00:00:00.000000,0,230.0,225.4002,2,4,1.008,237.71
HYD-DEL,2025-01-26 00:00:00.000000,0,40.0,39.5932,6,1,1.032,43.52
BOM-LHR,2025-02-09 00:00:00.000000,0,800.0,785.5385000000001,6,2,1.112,855.87
DEL-GOA,2025-01-17 00:00:00.000000,0,52.0,51.351800000000004,4,1,1.043,53.22
BLR-DEL,2025-01-15 00:00:00.000000,0,42.0,41.672,2,1,0.962,41.44
DEL-MAA,2025-01-18 00:00:00.000000,0,48.0,47.3156,5,1,0.956,48.19
DEL-SFO,2025-01-11 00:00:00.000000,0,1550.0,1530.2679999999998,5,1,0.877,1365.79
DEL-HYD,2025-03-11 00:00:00.000000,0,40.0,39.480199999999996,1,3,1.092,40.56
DEL-GOA,2025-01-05 00:00:00.000000,0,52.0,51.351800000000004,6,1,1.046,57.79
DEL-SFO,2025-01-19 00:00:00.000000,0,1550.0,1530.2679999999998,6,1,0.969,1556.7
DEL-BLR,2025-03-31 00:00:00.000000,0,42.0,42.595699999999994,0,3,0.994,40.44
HYD-DEL,2025-02-18 00:00:00.000000,0,40.0,39.5932,1,2,1.027,41.06
DEL-LHR,2025-01-20 00:00:00.000000,0,780.0,788.0947,0,1,0.931,801.48
DEL-SFO,2025-01-18 00:00:00.000000,0,1550.0,1530.2679999999998,5,1,0.936,1371.5
GOA-DEL,2025-02-23 00:00:00.000000,0,52.0,53.0136,6,2,0.911,51.36
DEL-MAA,2025-04-09 00:00:00.000000,0,48.0,47.3156,2,4,0.974,49.6
DEL-BKK,2025-03-18 00:00:00.000000,0,260.0,261.9907,1,3,0.949,252.15
BOM-DXB,2025-01-26 00:00:00.000000,0,235.0,239.347,6,1,1.031,279.88
DEL-BLR,2025-01-12 00:00:00.000000,0,42.0,42.595699999999994,6,1,0.956,44.12
BOM-DEL,2025-04-07 00:00:00.000000,0,45.0,45.7391,0,4,1.021,48.5
DEL-BOM,2025-03-26 00:00:00.000000,0,45.0,44.7438,2,3,1.027,48.22
DEL-DXB,2025-03-08 00:00:00.000000,0,230.0,225.4002,5,3,1.0,226.61
DEL-SIN,2025-04-02 00:00:00.000000,0,420.0,419.1203,2,4,1.018,397.44
DEL-CDG,2025-02-14 00:00:00.000000,0,820.0,818.7947,4,2,1.053,1143.18
DEL-GOA,2025-04-01 00:00:00.000000,0,52.0,51.351800000000004,1,4,1.036,54.74
DEL-CDG,2025-02-22 00:00:00.000000,0,820.0,818.7947,5,2,0.929,765.32
DEL-JFK,2025-03-17 00:00:00.000000,0,1500.0,1489.8420999999998,0,3,1.003,1941.66
DEL-GOA,2025-03-31 00:00:00.000000,0,52.0,51.351800000000004,0,3,1.106,55.65
HYD-DEL,2025-02-21 00:00:00.000000,0,40.0,39.5932,4,2,0.871,38.67
BLR-DEL,2025-03-01 00:00:00.000000,0,42.0,41.672,5,3,0.981,46.29
HYD-DEL,2025-04-06 00:00:00.000000,0,40.0,39.5932,6,4,0.982,43.1
DEL-LHR,2025-03-17 00:00:00.000000,0,780.0,788.0947,0,3,0.924,856.21
DEL-BOM,2025-02-27 00:00:00.000000,0,45.0,44.7438,3,2,1.075,49.22
BOM-DEL,2025-02-05 00:00:00.000000,0,45.0,45.7391,2,2,0.902,44.0
DEL-JFK,2025-03-21 00:00:00.000000,0,1500.0,1489.8420999999998,4,3,0.899,1497.19
DEL-DXB,2025-02-09 00:00:00.000000,0,230.0,225.4002,6,2,1.002,236.62
MAA-DEL,2025-01-16 00:00:00.000000,0,48.0,47.193599999999996,3,1,0.956,42.29
BOM-DXB,2025-02-18 00:00:00.000000,0,235.0,239.347,1,2,0.868,218.69
DEL-DXB,2025-01-16 00:00:00.000000,0,230.0,225.4002,3,1,1.049,235.67
GOA-DEL,2025-03-10 00:00:00.000000,0,52.0,53.0136,0,3,1.056,55.59
DEL-CDG,2025-02-16 00:00:00.000000,0,820.0,818.7947,6,2,0.968,787.46
GOA-DEL,2025-03-03 00:00:00.000000,0,52.0,53.0136,0,3,1.028,54.01
DEL-BKK,2025-02-16 00:00:00.000000,0,260.0,261.9907,6,2,0.988,283.0
DEL-BKK,2025-01-04 00:00:00.000000,0,260.0,261.9907,5,1,1.006,290.48
MAA-SIN,2025-03-09 00:00:00.000000,0,430.0,436.09839999999997,6,3,1.014,440.15
DEL-SFO,2025-03-25 00:00:00.000000,0,1550.0,1530.2679999999998,1,3,0.959,1476.95
MAA-DEL,2025-01-22 00:00:00.000000,0,48.0,47.193599999999996,2,1,0.896,42.17
DEL-BLR,2025-01-23 00:00:00.000000,0,42.0,42.595699999999994,3,1,0.963,42.71
BOM-DEL,2025-02-26 00:00:00.000000,0,45.0,45.7391,2,2,1.13,55.79
DEL-BKK,2025-03-19 00:00:00.000000,0,260.0,261.9907,2,3,0.95,260.19
BOM-DXB,2025-01-13 00:00:00.000000,0,235.0,239.347,0,1,0.919,214.99
BOM-LHR,2025-03-24 00:00:00.000000,0,800.0,785.5385000000001,0,3,0.897,715.44
BOM-DEL,2025-02-10 00:00:00.000000,0,45.0,45.7391,0,2,1.047,49.53
DEL-MAA,2025-02-01 00:00:00.000000,0,48.0,47.3156,5,2,1.047,51.97
DEL-MAA,2025-03-15 00:00:00.000000,0,48.0,47.3156,5,3,0.891,46.15
DEL-BOM,2025-01-18 00:00:00.000000,0,45.0,44.7438,5,1,0.896,43.68
DEL-HYD,2025-01-12 00:00:00.000000,0,40.0,39.480199999999996,6,1,1.111,44.58
DEL-BKK,2025-01-28 00:00:00.000000,0,260.0,261.9907,1,1,0.892,232.26
DEL-LHR,2025-04-07 00:00:00.000000,0,780.0,788.0947,0,4,1.035,784.87
DEL-DXB,2025-01-12 00:00:00.000000,0,230.0,225.4002,6,1,1.114,261.97
DEL-SFO,2025-02-19 00:00:00.000000,0,1550.0,1530.2679999999998,2,2,1.05,1519.73
DEL-BLR,2025-04-04 00:00:00.000000,0,42.0,42.595699999999994,4,4,1.05,43.6
DEL-DXB,2025-01-09 00:00:00.000000,0,230.0,225.4002,3,1,1.031,222.39
DEL-DXB,2025-03-12 00:00:00.000000,0,230.0,225.4002,2,3,0.955,214.45
DEL-DXB,2025-04-03 00:00:00.000000,0,230.0,225.4002,3,4,0.851,202.86
DEL-SFO,2025-01-15 00:00:00.000000,0,1550.0,1530.2679999999998,2,1,0.824,1268.64
BOM-DXB,2025-01-09 00:00:00.000000,0,235.0,239.347,3,1,1.068,256.9
DEL-GOA,2025-04-07 00:00:00.000000,0,52.0,51.351800000000004,0,4,0.916,42.54
DEL-JFK,2025-01-28 00:00:00.000000,0,1500.0,1489.8420999999998,1,1,0.885,1346.25
DEL-HYD,2025-04-07 00:00:00.000000,0,40.0,39.480199999999996,0,4,1.031,38.93
BLR-DEL,2025-02-23 00:00:00.000000,0,42.0,41.672,6,2,0.857,37.77
DEL-DXB,2025-04-10 00:00:00.000000,0,230.0,225.4002,3,4,1.158,257.84
DEL-CDG,2025-01-19 00:00:00.000000,0,820.0,818.7947,6,1,1.04,869.39
DEL-SFO,2025-04-08 00:00:00.000000,0,1550.0,1530.2679999999998,1,4,1.056,1778.22
GOA-DEL,2025-03-31 00:00:00.000000,0,52.0,53.0136,0,3,1.01,54.41
MAA-DEL,2025-03-22 00:00:00.000000,0,48.0,47.193599999999996,5,3,1.044,49.55
GOA-DEL,2025-01-04 00:00:00.000000,0,52.0,53.0136,5,1,1.053,63.21
DEL-BKK,2025-01-13 00:00:00.000000,0,260.0,261.9907,0,1,0.893,245.62
DEL-BKK,2025-04-06 00:00:00.000000,0,260.0,261.9907,6,4,1.145,330.63
BOM-LHR,2025-03-07 00:00:00.000000,0,800.0,785.5385000000001,4,3,1.01,838.75
DEL-BKK,2025-03-02 00:00:00.000000,0,260.0,261.9907,6,3,0.8,235.63
DEL-MAA,2025-03-29 00:00:00.000000,0,48.0,47.3156,5,3,1.144,61.43
MAA-DEL,2025-03-01 00:00:00.000000,0,48.0,47.193599999999996,5,3,0.898,40.85
DEL-SIN,2025-02-11 00:00:00.000000,0,420.0,419.1203,1,2,1.056,434.48
DEL-SIN,2025-01-20 00:00:00.000000,0,420.0,419.1203,0,1,0.963,399.68
HYD-DEL,2025-01-02 00:00:00.000000,0,40.0,39.5932,3,1,0.949,38.09
MAA-DEL,2025-01-13 00:00:00.000000,0,48.0,47.193599999999996,0,1,1.118,52.63
DEL-GOA,2025-02-03 00:00:00.000000,0,52.0,51.351800000000004,0,2,1.074,52.18
DEL-SFO,2025-01-22 00:00:00.000000,0,1550.0,1530.2679999999998,2,1,0.956,1467.26
DEL-CDG,2025-03-29 00:00:00.000000,0,820.0,818.7947,5,3,0.877,700.65
DEL-LHR,2025-02-15 00:00:00.000000,0,780.0,788.0947,5,2,1.051,843.29
DEL-SIN,2025-02-20 00:00:00.000000,0,420.0,419.1203,3,2,1.03,421.26
GOA-DEL,2025-04-01 00:00:00.000000,0,52.0,53.0136,1,4,1.026,52.25
BLR-DEL,2025-01-17 00:00:00.000000,0,42.0,41.672,4,1,0.943,42.56
GOA-DEL,2025-02-10 00:00:00.000000,0,52.0,53.0136,0,2,0.993,53.32
BOM-LHR,2025-04-01 00:00:00.000000,0,800.0,785.5385000000001,1,4,1.182,988.33
DEL-DXB,2025-03-23 00:00:00.000000,0,230.0,225.4002,6,3,1.119,272.47
HYD-DEL,2025-01-31 00:00:00.000000,0,40.0,39.5932,4,1,1.047,43.82
BLR-DEL,2025-01-20 00:00:00.000000,0,42.0,41.672,0,1,1.172,49.83
DEL-GOA,2025-02-26 00:00:00.000000,0,52.0,51.351800000000004,2,2,1.04,54.41
DEL-SFO,2025-01-08 00:00:00.000000,0,1550.0,1530.2679999999998,2,1,0.912,1350.35
DEL-GOA,2025-02-05 00:00:00.000000,0,52.0,51.351800000000004,2,2,0.947,47.93
BOM-DEL,2025-03-11 00:00:00.000000,0,45.0,45.7391,1,3,0.865,42.18
DEL-BOM,2025-03-10 00:00:00.000000,0,45.0,44.7438,0,3,0.858,39.05
DEL-GOA,2025-02-25 00:00:00.000000,0,52.0,51.351800000000004,1,2,0.877,44.31
DEL-HYD,2025-02-05 00:00:00.000000,0,40.0,39.480199999999996,2,2,0.991,37.88
HYD-DEL,2025-01-23 00:00:00.000000,0,40.0,39.5932,3,1,1.129,44.41
HYD-DEL,2025-03-08 00:00:00.000000,0,40.0,39.5932,5,3,0.919,41.26
DEL-BLR,2025-02-16 00:00:00.000000,0,42.0,42.595699999999994,6,2,0.979,43.09
BOM-DXB,2025-03-15 00:00:00.000000,0,235.0,239.347,5,3,1.019,255.98
DEL-CDG,2025-01-09 00:00:00.000000,0,820.0,818.7947,3,1,1.004,786.15
DEL-HYD,2025-04-02 00:00:00.000000,0,40.0,39.480199999999996,2,4,1.144,45.18
HYD-DEL,2025-03-18 00:00:00.000000,0,40.0,39.5932,1,3,1.007,40.23
GOA-DEL,2025-03-15 00:00:00.000000,0,52.0,53.0136,5,3,1.006,56.25
DEL-BKK,2025-01-20 00:00:00.000000,0,260.0,261.9907,0,1,0.961,271.08
DEL-SFO,2025-04-10 00:00:00.000000,0,1550.0,1530.2679999999998,3,4,0.941,1478.54
DEL-BLR,2025-01-05 00:00:00.000000,0,42.0,42.595699999999994,6,1,0.963,43.94
DEL-DXB,2025-01-04 00:00:00.000000,0,230.0,225.4002,5,1,0.947,215.04
DEL-CDG,2025-01-24 00:00:00.000000,0,820.0,818.7947,4,1,1.004,849.12
DEL-BOM,2025-03-05 00:00:00.000000,0,45.0,44.7438,2,3,1.223,55.24
DEL-LHR,2025-03-11 00:00:00.000000,0,780.0,788.0947,1,3,0.978,728.48
DEL-JFK,2025-01-31 00:00:00.000000,0,1500.0,1489.8420999999998,4,1,1.259,2230.11
DEL-MAA,2025-02-13 00:00:00.000000,0,48.0,47.3156,3,2,0.975,47.03
DEL-DXB,2025-01-03 00:00:00.000000,0,230.0,225.4002,4,1,1.066,238.33
DEL-DXB,2025-03-19 00:00:00.000000,0,230.0,225.4002,2,3,0.949,218.49
HYD-DEL,2025-02-07 00:00:00.000000,0,40.0,39.5932,4,2,1.033,43.82
DEL-CDG,2025-04-01 00:00:00.000000,0,820.0,818.7947,1,4,1.034,803.48
BOM-DEL,2025-01-05 00:00:00.000000,0,45.0,45.7391,6,1,1.151,59.55
BOM-DXB,2025-03-07 00:00:00.000000,0,235.0,239.347,4,3,0.951,254.74
DEL-LHR,2025-02-27 00:00:00.000000,0,780.0,788.0947,3,2,1.042,804.38
BOM-DEL,2025-01-14 00:00:00.000000,0,45.0,45.7391,1,1,0.973,48.5
BLR-DEL,2025-02-19 00:00:00.000000,0,42.0,41.672,2,2,1.076,48.23
DEL-SIN,2025-02-18 00:00:00.000000,0,420.0,419.1203,1,2,0.92,364.15
DEL-BKK,2025-01-14 00:00:00.000000,0,260.0,261.9907,1,1,0.952,269.6
MAA-DEL,2025-03-16 00:00:00.000000,0,48.0,47.193599999999996,6,3,0.997,47.08
DEL-BLR,2025-02-20 00:00:00.000000,0,42.0,42.595699999999994,3,2,1.036,43.08
DEL-LHR,2025-02-22 00:00:00.000000,0,780.0,788.0947,5,2,1.049,865.1
GOA-DEL,2025-01-27 00:00:00.000000,0,52.0,53.0136,0,1,0.887,45.49
HYD-DEL,2025-02-03 00:00:00.000000,0,40.0,39.5932,0,2,0.92,36.1
BOM-DXB,2025-03-19 00:00:00.000000,0,235.0,239.347,2,3,1.073,257.1
DEL-SIN,2025-01-16 00:00:00.000000,0,420.0,419.1203,3,1,1.054,418.49
DEL-SIN,2025-03-08 00:00:00.000000,0,420.0,419.1203,5,3,0.959,381.73
DEL-MAA,2025-03-12 00:00:00.000000,0,48.0,47.3156,2,3,1.1,54.82
DEL-HYD,2025-03-13 00:00:00.000000,0,40.0,39.480199999999996,3,3,0.957,37.18
DEL-GOA,2025-02-23 00:00:00.000000,0,52.0,51.351800000000004,6,2,1.024,52.09
BOM-DEL,2025-04-10 00:00:00.000000,0,45.0,45.7391,3,4,1.184,54.2
MAA-DEL,2025-01-12 00:00:00.000000,0,48.0,47.193599999999996,6,1,1.052,48.27
BOM-DEL,2025-01-21 00:00:00.000000,0,45.0,45.7391,1,1,1.206,57.5
DEL-BLR,2025-01-20 00:00:00.000000,0,42.0,42.595699999999994,0,1,1.059,45.84
DEL-GOA,2025-03-26 00:00:00.000000,0,52.0,51.351800000000004,2,3,0.916,46.07
DEL-BLR,2025-02-05 00:00:00.000000,0,42.0,42.595699999999994,2,2,0.997,44.27
DEL-HYD,2025-01-03 00:00:00.000000,0,40.0,39.480199999999996,4,1,0.997,40.29
DEL-CDG,2025-03-20 00:00:00.000000,0,820.0,818.7947,3,3,1.003,776.1
